caption;commentsCount;firstComment;Comments/0/likesCount;Comments/0/Username;Comments/0/text;Comments/1/likesCount;Comments/1/ownerUsername;Comments/1/text;Comments/2/likesCount;Comments/2/ownerUsername;Comments/2/text;Comments/3/likesCount;Comments/3/ownerUsername;Comments/3/text;Comments/4/likesCount;Comments/4/ownerUsername;Comments/4/text;Comments/5/likesCount;Comments/5/ownerUsername;Comments/5/text;Comments/6/likesCount;Comments/6/ownerUsername;Comments/6/text;likesCount;ownerUsername;timestamp
"Halo semuanya Perkenalakan Nama saya Ian Rachman Dana dari Politeknik Negeri Jakarta. Saya salah satu mahasiswa Magang dan Studi Independen Bersetifikat di PT.Microsoft Indonesia yang di selenggarakan oleh kampus Merdeka. Dalam SIB di Microsoft, saya memilih Learning Track Data And Artificial Intelligence. 

Saya memilih Learning Track tersebut, karena saya memang sedang fokus mempelajari machine learning dan AI. Sudah 4 Bulan berjalan saya mengikuti kegiatan ini. Banyak ilmu baru yang saya dapatkan, mulai dari Data Fundamental, Azure Machine Learning, Deep Learning,  Model Deployment, bahkan Power BI. Meskipun pembelajaran nya dilakukan secara Online, tetapi rasanya sangat berkesan, karna saya mendapatkan ilmu baru dan saya juga mendapat banyak teman-teman Mahasiswa dari berbagai Universitas yang ada di Indonesia. 

Perjuangan yang tidak mudah untuk mencapai titik ini. Mengikuti program ini merupakan suatu pengamalan yang berkesan untuk saya. Trimakasih kepada kampus Merdeka, PT.Microsoft Indonesia dan Mari Belajar yang sudah memberikan kesempatan kepada saya untuk mengikuti kegitan ini.Trimaksih untuk  Bapak Muhammad Priyono Tri Sulistyanto selaku mentor kelas DAI.003 dan juga Trimakasih untuk mba Vira Fitriza Fadli selaku asisten mentor kelas DAI.003 yang selalu update informasi terkait kegitan pembelajaran Trimakasih juga untuk teman-teman DAI.003vyang selalu support satu sama lain. 

#microsoft #peluangkanmerdeka #kampusmerdeka #studiindependen #maribelajar";8;Gipewei bang;0;kiki_arifai;Gipewei bang;0;yusdisti;ampun bang jago;0;anputar;kereennn;0;elkanajee1;ditunggu giveawaynya bang;1;ian_rd29;@anputar boong;0;ian_rd29;@elkanajee1 stay tune bang;0;;;185;ian_rd29;2021-12-23T12:42:39.000Z
"Pengalaman yang menyenangkan selama 4 bulan ini, banyak ilmu yang didapat dari dasar sampai intermediate! 

#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;farisvirgiansyah;2021-12-23T12:05:34.000Z
"Halo semuanyaPerkenalanan Nama saya Dewi Kumaratih dari kampusUniversitas Muhammadiyah Malang. Saya salah satu mahasiswa Magang dan Studi Independen Bersetifikat di PT.Microsoft Indonesia yang di selenggarakan oleh kampus Merdeka. Dalam SIB di Microsoft, saya memilih Learning Track : Cloud Fundamental Track. Saya memilih Learning Track tersebut, karena saya tertarik dengan program yang ditawarkan. Saya juga ingin mengasah kemampuan,menambah ilmu dan menambah kemampuan digital, saya mempelajari produk yang ada di Microsoft Sudah 4 Bulan berjalan saya mengikuti kegiatan ini. Meskipun pembelajaran nya dilakukan secara Online, tetapi rasanya sangat berkesan, karna saya mendapatkan ilmu baru dan saya juga mendapat banyak teman-teman Mahasiswa dari berbagai Universitas yang ada di Indonesia.Perjuangan yang tidak mudah untuk mencapai titik ini. Mengikuti program ini merupakan suatu pengamalan yang berkesan untuk saya. Terimakasih kepada kampus Merdeka, PT.Microsoft Indonesia dan Mari Belajar yang sudah memberikan kesempatan kepada saya untuk mengikuti kegitan ini.Trimaksih untuk Bapak Erick Kurniawan selaku mentor kelas CF.004 yang selalu meresponsif, sabar dalam memberikan arahan dan bimbingan terutama jika berkaitan dengan tugas harian Asinkron, dan tugas akhir Proyek Capstone. Trimakasih untuk Kak Keren Keiza selaku asisten mentor kelas CF004 yang selalu update informasi terkait kegitan pembelajaran
#MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";1;Selamat untukmu ,semoga lancar dan slk di mudahkan oleh Allah dalam setiap usahamu Aamiin;0;irmalaili96;Selamat untukmu ,semoga lancar dan slk di mudahkan oleh Allah dalam setiap usahamu Aamiin;0;;;0;;;0;;;0;;;0;;;0;;;5;rosieda84;2021-12-23T14:05:38.000Z
"hi everyone!^^ my name is Dinda Sabila from indonesia university of education. I'm currently pursuing an independent study by the Kampus Merdeka at Microsoft Indonesia with a modern productivity learning track.

I would like to thank @kampusmerdeka.ri @microsofteducationindonesia and @maribelajar_id who has given me the opportunity to be able to participate in this activity. And also i want to thank my mentor Mr. Argo Wibowo and assistant mentor Kak Verren Christin who has guided me during this activity, and not to forget my friends in this program you guys are amazing! Hope we can meet again on another occasion.

I really got a lot of experience and knowledge from this program ???
#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";1;;1;hi_widiaastuti;;0;;;0;;;0;;;0;;;0;;;0;;;12;dindasabila117;2021-12-23T15:07:26.000Z
"Hai aku Muhammad Alifuddin Akbar dari Institut Teknologi Sepuluh Nopember 4 Bulan terakhir ini menjadi suatu perjalan luar biasa dengan bertemu orang-orang yang baru serta mendapakan ilmu dan pengalaman yang baru pula. 

Mendapatkan kesempatan untuk mengembangkan diri baik itu hardskill maupun softskill. Kesempatan untuk mencoba hal yang benar-benar baru. Kesempatan yang datang ini membantuku untuk membuka peluang yang lebih luas untuk karir kedepannya

#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";1;Semangat;0;ciput_1906;Semangat;0;;;0;;;0;;;0;;;0;;;0;;;71;alifuddin_akbar;2021-12-23T16:48:59.000Z
"Did you know?! Being a final year physics student during this pandemic is kzjshsbxhxyayagagsysjjs (I don't even have words to say it) but I must keep going. 

Data and Artificial Intelligence are two kinds of objects that I'm interested in. Since this reason and the opportunity that was given to me from @kampusmerdeka.ri , I joined this program, Data and Artificial Intelligence learning path from @microsofteducationindonesia in colaborate with @maribelajar_id (thank you for creating this program and facilitating me for learning). Now after 4 months of studying, I finally became an alumnus of this program.

Pssst curhat dikit...
Who here is a final-year physics student who still has a love-hate relationship with physics just like a new student? Me

#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";12;SEMINGIT FLUFFTONS MEOW MEOW;0;anurizzz;SEMINGIT FLUFFTONS MEOW MEOW;0;riantaathallah;Widihh;0;annisasony;uhuyy;0;syfarrr;Ehh Luluuu;0;luluauly;@riantaathallah wadukhh;0;luluauly;@annisasony hurr;0;;;80;luluauly;2021-12-23T14:27:52.000Z
"Haloo semua, saya Havid Zaeni Al Muttaqien mahasiswa Sistem Informasi Kampus Solo Universitas Bina Sarana Informatika.  Saya berkesempatan menjadi salah satu peserta Studi Independen Microsoft Indonesia dengan learning track Cloud Fundamental yang diselenggarakan oleh Kampus Merdeka.

Pengalaman yang tidak terlupakan bertemu dengan teman teman dari seluruh penjuru Indonesia dari berbagai latar belakang dan jurusan. Selama 4 bulan ini saya banyak belajar tentang cloud computing Azure serta tools pendukung nya seperti Power Platform bahkan solusi end to end kemanan, kepatuhan dan Identitas dari Microsoft Teknologi.

Akhir kata, terimakasih banyak kepada mentor bapak Erick Kurniawan, S.Kom., M.Kom dan assisten mentor Mbak Keren Kezia @kerenkezia12 yang super baik dan sabar dalam menjelaskan materi. Tidak lupa juga kepada @microsofteducationindonesia, @maribelajar_id dan @kampusmerdeka.ri atas kesempatan yang diberikan. Ciayoo 

#Microsoft
#MerdekakanPeluang
#KampusMerdeka
#StudiIndependen 
#Maribelajar";12;Keren mas hafid...tetap semangat ya;0;ima.d.sukmawati.7;Keren mas hafid...tetap semangat ya;0;riski_kukuh;Kyaa keren mas havid;0;aritovarizki_;Mantap mas, sukses selalu mas @havid_za;0;f_ahmad.26;Keren  jngn lupa bagi ilmu ke adik kelas nya;0;havid_za;@riski_kukuh kyaa dikomen mastah. Suwun ris;0;havid_za;@ima.d.sukmawati.7 siap bulik;0;;;109;havid_za;2021-12-23T13:58:02.000Z
"Seneng banget bisa dapet kesempatan magang dan studi independen, selama 4 bulan ini saya banyak belajar, praktik, dan ujian di PT. Microsoft Indonesia x Mari Belajar 

Nisa'ul Diyana Al Haq
MP-006
Universitas Muhammadiyah Surabaya

Terima kasih @kampusmerdeka.ri @microsofteducationindonesia @umsurabaya @hkiumsurabaya @fai.umsby

#microsoft
#peluangkanmerdeka
#studiindependen
#maribelajar";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;80;nisauldiyana;2021-12-23T13:48:32.000Z
"Hii!!! Suatu kehormatan bagi saya menjadi bagian dari salah satu peserta Studi Independen kampus merdeka di PT. Microsoft Indonesia dengan learning track yang diambil yaitu Cloud Fundamental. Dengan bergabung di Studi Independen ini, saya banyak mempelajari hal baru khususnya di bidang Cloud yang sebelumnya belum pernah saya dapatkan di kampus saya. 

Saya ucapkan banyak terima kasih terkhusus untuk @maribelajar_id @kampusmerdeka.ri dan @microsofteducationindonesia atas kesempatan yang sangat berharga selama 4 bulan ini. Setiap ada pertemuan pasti ada juga perpisahan, tak terasa pembelajaran di kampus merdeka selama 4 bulan ini berakhir juga. Saya ucapkan banyak terima kasih untuk bapak Muhammad Arief Nugroho selaku mentor dari kelas CF-002 dan juga untuk kak @aulia.rahman21 selaku asisten mentor kelas CF-002 yang turut ikut membantu saya dan teman-teman CF-002 dalam pembelajaran selama 4 bulan ini dan juga terima kasih atas waktu, energi, dan usaha kalian untuk membimbing kelas CF-002 agar menjadi lebih baik. Tak lupa juga untuk teman-teman kelas CF-002 terima kasih atas kerja sama kalian untuk saling bahu membahu. Terima kasih sudah menjadi teman yang solid hingga akhir program studi independen ini. Jangan pernah melupakan apa yang telah kita bangun dan apa yang telah kita raih. Tetap semangat dan sampai jumpa nanti. Dan juga still connected!! 

#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";2;?????;0;eengangeline;?????;0;naomi_flo;Yowwww.;0;;;0;;;0;;;0;;;0;;;-1;nthmichelle;2021-12-23T14:19:33.000Z
"Halo!
Saya Javier Endri Octaviansyah dari Universitas Sebelas Maret (UNS), salah satu mahasiswa Studi Independen Bersertifikat di PT Microsoft Indonesia.

Pertama kali mengetahui bahwa saya diterima pada program ini, saya sangat senang dan excited untuk mengetahui apa saja yang akan diajarkan. Disini kami mempelajari Microsoft 365 fundamental, Power Platform, dan Microsoft Office (Word,Powerpoint,excel,outlook) dimana kami berkesempatan mengikuti sertifikasinya juga

Saya tidak menyangka bahwa keinginan untuk dapat mengikuti sertifikasi ini sejak 2 tahun yang lalu terealisasi di depan mata. Kini, saatnya bagi saya untuk berusaha dan terus belajar untuk mendapatkan semua sertifikasi yang ditawarkan. Yuk maribelajar bersama!

#Microsoft #MerdekakanPeluang #KampusMerdeka #Studiindependen #MariBelajar";1;Goodluck;0;diktator.korut;Goodluck;0;;;0;;;0;;;0;;;0;;;0;;;2;endriocta;2021-12-23T13:54:30.000Z
"Hi everyone! 

I'm Angelina Novianti Winarlie, an Information Systems student from Bina Nusantara University. I want to share one of my recent studying experiences. From 30 Agustus - 23 December 2021, I became a part of Kampus Merdeka Independent Student for Cloud Fundamental Track with MariBelajar and Microsoft. This program is one very wonderful experience for me. It led me to gain many new experiences and knowledge about Cloud Computing with Microsoft Cloud Azure. I learned and took exams in Azure Fundamentals, Power Platform Fundamental, Security Compliance and Identity Fundamentals, and Azure Administrator Associate through self-paced studying with Microsoft Learn and online synchronous & asynchronous classes with the class mentor and assistant mentor. Furthermore, I managed to make one capstone project at the end of this program. It helps me get fundamental knowledge about Azure and helps me prepare for my future career. 

At first, it was not easy for me to adjust to this program since this was the first time I was introduced to Cloud Computing. There were new challenges that I needed to face for this new knowledge. I learn that there are still many things that I still don't know about Information Technology. To learn about Azure Cloud Computing as one of the most demanded technologies these days is such an incredible opportunity that I can experience this year. Amazingly, this program opens competitive opportunities with international colleagues by providing Microsoft international certifications. 

Lastly, I want to say that I feel really honored to able to become one of the students of this remarkable program. Thank you to @microsofteducationindonesia, @maribelajar_id, @kampusmerdeka.ri, Mentor Mr. Paulus Insap Santosa, Assistant Mentor Muhammad Revin Arnan, and all the participants for guiding and helping me through this whole program. I hope we can achieve all of our dreams. 

Hope to meet you guys again! 

#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;45;angel_novi22;2021-12-23T16:37:43.000Z
"Hello semuanyaa! Maris disinii??? 
Saya Maris Khairah, mahasiswa Teknik Informatika Universitas Gunadarma.
melalui postingan ini saya ingin berbagi pengalaman saya mengikuti program MSIB kampus merdeka 2021. Alhamdulillah saya lolos dan diterima di program Studi Independen Data and Artificial Intelligence di PT.Microsoft Indonesia.

Selama kurang lebih 4 bulan mengikuti program ini saya belajar banyak mengenai Data and AI khususnya menggunakan produk microsoft seperti azure, power BI, dsb. 

Tentunya ini adalah pengalaman yang berharga bagi saya, selain saya bisa mengembangkan skill dan pengetahuan saya mengenai Data dan Artificial Inteligence saya juga diberi kesempatan untuk mengikuti ujian sertifikasi international dari Microsoft.
Meskipun pembelajaran dilakukan secara online, tetapi pengalaman yang saya dapatkan sangat berkesan.

Saya berterima kasih kepada @kampusmerdeka.ri PT @microsofteducationindonesia dan @maribelajar_id yang sudah memberikan kesempatan bagi saya untuk mengikuti program studi independen ini. 

Saya juga berterima kasih kepada mentor kelas DAI-004 yaitu ibu Adhistya Erna Permanasari, S.T., M.T., Ph.D dan asisten mentor mas Mauludy Rakhman yang sabar dalam memberikan arahan dan bimbingan selama program ini berlangsung dan tentunya saya berterimakasih kepada teman - teman kelas DAI-004 yang telah membantu saya dalam mengikuti program studi independen ini.

ohiya, saya juga telah berhasil menyelesaikan capstone project saya yang berjudul ""Building Regression Model with AutoML in Power BI"" kalian bisa melihat artikel saya mengenai capstone project saya dengan klik link medium yang ada pada bio saya

thank you for coming to my ""ted talk""

bye bye~
#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";13;cantik banget kak??;1;bloomin.area;cantik banget kak??;0;jihaan.fa;SEMANGATTTTT;0;farhanmldn;ris cara daftar ikut kaya gitu gimana;0;mariskhai;@jihaan.fa u too bestiee;0;;;0;;;0;;;225;mariskhai;2021-12-23T15:11:14.000Z
"Halo, saya Lu'lu Hayatulloh mahasiswa jurusan Manajemen Universitas Jenderal Soedirman yang sebentar lagi akan menjadi alumnus angkatan pertama program ""Magang dan Studi Independen Bersertifikat"" di PT. Microsoft Indonesia. 

4 bulan sudah mengikuti program ini, pada awalnya hanya mengira akan diajarkan mengenai Word, Excel dan PowerPoint saja, tapi lebih dari itu! Saya diajarkan bagaimana cara visualisasi data dengan Power BI, membuat apps dengan Power Apps, sampai membuat automasi sistem suatu event dengan bantuan Power Automate. Dan juga kesempatan mengikuti sertifikasi internasional Microsoft Office Specialist gratis! 

Maka dari itu, apresiasi dan ucapan terima kasih saya berikan kepada seluruh pihak yang telah saling bersinergi untuk menyukseskan program ini. 

#Microsoft #MerdekakanPeluang #KampusMerdeka #StudiIndependen #MariBelajar";6;Tuh caption tuh kek begini @lifianrfzn_ jangan muter muter kek cewe;0;memetz45;Tuh caption tuh kek begini @lifianrfzn_ jangan muter muter kek cewe;0;lifianrfzn_;Sama² lu';0;wchdp;Mantap;0;luluhyt__;@memetz45 kasih paham met;0;;;0;;;0;;;-1;luluhyt__;2021-12-23T15:33:05.000Z
"Assalamu'alaikum. Halo semua!

Saya Jody Irawan dari Politeknik Manufaktur Bandung. Saya adalah salah satu mahasiswa Magang dan Studi Independen Bersertifikat di PT. Microsoft Indonesia yang diselenggarakan oleh Kampus Merdeka.
Di kegiatan Studi Independen Microsoft ini, saya memilih learning track DATA & ARTIFICIAL INTELLIGENCE. 
Alasan kenapa saya memilih learning track ini dikarenakan ketertarikan saya dengan dunia METAVERSE yang sedang trend saat ini. Dari program ini, membuka wawasan saya tentang teknologi AI yang sangat membantu dalam menganalisis peluang bisnis, pengelolaan bisnis yang modern dan mendekati 0% kesalahan.
Sharing sedikit mengenai pengalaman saya ketika mengikuti program ini. Manfaat yang saya dapat adalah menyempurnakan kemampuan softskill, dan juga hardskill di bidang informatika. Kemudian menambah relasi dengan teman-teman mahasiswa yang berasal dari beberapa universitas di Indonesia.
Di kegiatan ini saya juga belajar Management waktu yang baik, karena kegiatan kuliah di luar dan dalam kampus yang sama-sama berjalan. Walaupun sedikit kesulitan, tetapi dengan management waktu tersebut alhamdulillah dapat berjalan dengan baik. 
Manfaat lain dari program ini adalah mendapatkan sertifikasi keahlian di Bidang ARTIFICIAL INTELLIGENCE FUNDAMENTAL (AI-900). Perjuangan yang cukup melelahkan namun menggembirakan karena lulus dengan cukup baik.
Saya mengucapkan banyak terimakasih kepada Ibu Adhistya Erna Permanasari, mentor kelas DAI-004  yang sudah sharing ilmunya dengan sabar kepada saya dan teman mentee lainnya, sebuah pengalaman pengajaran  yang cukup unik sehingga penyampaiannya mudah dipahami. Dan kepada Mas Mauludy, terimakasih karena sudah membantu pelaksanaan teknis kegiatan ini. 
Kepada rekan mentee kelas DAI-004, terimakasih sudah saling berbagi ilmu dan informasi juga sudah saling support dalam kegiatan pembelajaran secara sinkron dan asinkron. 
See you all. This is an unforgettable experience.

#microsoft #MerdekakanPeluang #kampusmerdeka #StudiIndependen #maribelajar";14;Uang sakunya brpa bang?;0;mhamrnfndy;Uang sakunya brpa bang?;0;aldrichh19;Itu fotonya di perusahaan apa jod?;0;harianingrumpuji;semangat jody kuhhhhhhh;0;muhammad_rasyidul_aulia;oiii gak boleh foto di situ jod....;0;muhammad_rasyidul_aulia;hahha, yo lah tu jof;0;;;0;;;87;jody_irwn;2021-12-23T16:12:32.000Z
